Iter:10	 startProb:0.001	 endProb:1.0E-4	 Temp:0.6948711710452029	 My:-1.4384103622589045E-5	 Time:22954	 ResultTime:22954	 Fitness:-50	 GlobIt:10795	 Hard broken:0
Iter:10	 startProb:0.001	 endProb:1.0E-4	 Temp:0.6948711710452029	 My:-1.4384103622589045E-5	 Time:29530	 ResultTime:29530	 Fitness:-49	 GlobIt:13892	 Hard broken:0
Iter:10	 startProb:0.001	 endProb:1.0E-4	 Temp:0.6948711710452029	 My:-1.4384103622589045E-5	 Time:17435	 ResultTime:17435	 Fitness:-49	 GlobIt:8242	 Hard broken:0
Iter:10	 startProb:0.001	 endProb:1.0E-4	 Temp:0.6948711710452029	 My:-1.4384103622589045E-5	 Time:24308	 ResultTime:24308	 Fitness:-50	 GlobIt:11493	 Hard broken:0
Iter:10	 startProb:0.001	 endProb:1.0E-4	 Temp:0.6948711710452029	 My:-1.4384103622589045E-5	 Time:23985	 ResultTime:23985	 Fitness:-48	 GlobIt:11327	 Hard broken:0
Iter:10	 startProb:0.001	 endProb:1.0E-4	 Temp:0.6948711710452029	 My:-1.4384103622589045E-5	 Time:33022	 ResultTime:33020	 Fitness:-50	 GlobIt:15684	 Hard broken:0
Iter:10	 startProb:0.001	 endProb:1.0E-4	 Temp:0.6948711710452029	 My:-1.4384103622589045E-5	 Time:37610	 ResultTime:37608	 Fitness:-50	 GlobIt:17846	 Hard broken:0
Iter:10	 startProb:0.001	 endProb:1.0E-4	 Temp:0.6948711710452029	 My:-1.4384103622589045E-5	 Time:22097	 ResultTime:22097	 Fitness:-50	 GlobIt:10412	 Hard broken:0
Iter:10	 startProb:0.001	 endProb:1.0E-4	 Temp:0.6948711710452029	 My:-1.4384103622589045E-5	 Time:36006	 ResultTime:36004	 Fitness:-50	 GlobIt:16989	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:0.001	 Temp:1.0423067565678044	 My:-2.0273255405408215E-5	 Time:40499	 ResultTime:40497	 Fitness:-50	 GlobIt:19042	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:0.001	 Temp:1.0423067565678044	 My:-2.0273255405408215E-5	 Time:54337	 ResultTime:54337	 Fitness:-50	 GlobIt:25599	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:0.001	 Temp:1.0423067565678044	 My:-2.0273255405408215E-5	 Time:57888	 ResultTime:57886	 Fitness:-50	 GlobIt:27271	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:0.001	 Temp:1.0423067565678044	 My:-2.0273255405408215E-5	 Time:68974	 ResultTime:68974	 Fitness:-49	 GlobIt:32663	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:0.001	 Temp:1.0423067565678044	 My:-2.0273255405408215E-5	 Time:49150	 ResultTime:49148	 Fitness:-50	 GlobIt:23072	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:0.001	 Temp:1.0423067565678044	 My:-2.0273255405408215E-5	 Time:46231	 ResultTime:46231	 Fitness:-49	 GlobIt:21869	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:0.001	 Temp:1.0423067565678044	 My:-2.0273255405408215E-5	 Time:54587	 ResultTime:54585	 Fitness:-50	 GlobIt:25800	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:0.001	 Temp:1.0423067565678044	 My:-2.0273255405408215E-5	 Time:56677	 ResultTime:56677	 Fitness:-50	 GlobIt:26892	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:0.001	 Temp:1.0423067565678044	 My:-2.0273255405408215E-5	 Time:45963	 ResultTime:45961	 Fitness:-50	 GlobIt:21628	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:1.0E-4	 Temp:1.0423067565678044	 My:-3.4657359027997264E-5	 Time:32005	 ResultTime:32003	 Fitness:-49	 GlobIt:15122	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:1.0E-4	 Temp:1.0423067565678044	 My:-3.4657359027997264E-5	 Time:40767	 ResultTime:40765	 Fitness:-50	 GlobIt:19176	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:1.0E-4	 Temp:1.0423067565678044	 My:-3.4657359027997264E-5	 Time:46797	 ResultTime:46795	 Fitness:-50	 GlobIt:22171	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:1.0E-4	 Temp:1.0423067565678044	 My:-3.4657359027997264E-5	 Time:36006	 ResultTime:36006	 Fitness:-48	 GlobIt:17020	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:1.0E-4	 Temp:1.0423067565678044	 My:-3.4657359027997264E-5	 Time:29839	 ResultTime:29839	 Fitness:-49	 GlobIt:14078	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:1.0E-4	 Temp:1.0423067565678044	 My:-3.4657359027997264E-5	 Time:44437	 ResultTime:44435	 Fitness:-49	 GlobIt:21015	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:1.0E-4	 Temp:1.0423067565678044	 My:-3.4657359027997264E-5	 Time:33588	 ResultTime:33588	 Fitness:-50	 GlobIt:15805	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:1.0E-4	 Temp:1.0423067565678044	 My:-3.4657359027997264E-5	 Time:36754	 ResultTime:36754	 Fitness:-50	 GlobIt:17357	 Hard broken:0
Iter:10	 startProb:0.01	 endProb:1.0E-4	 Temp:1.0423067565678044	 My:-3.4657359027997264E-5	 Time:41633	 ResultTime:41631	 Fitness:-50	 GlobIt:19616	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.01	 Temp:1.6022793633376036	 My:-2.149954627214762E-5	 Time:119196	 ResultTime:119196	 Fitness:-50	 GlobIt:56260	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.01	 Temp:1.6022793633376036	 My:-2.149954627214762E-5	 Time:120002	 ResultTime:75873	 Fitness:-51	 GlobIt:56655	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.01	 Temp:1.6022793633376036	 My:-2.149954627214762E-5	 Time:79853	 ResultTime:79853	 Fitness:-50	 GlobIt:37500	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.01	 Temp:1.6022793633376036	 My:-2.149954627214762E-5	 Time:99651	 ResultTime:99651	 Fitness:-50	 GlobIt:46795	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.01	 Temp:1.6022793633376036	 My:-2.149954627214762E-5	 Time:102960	 ResultTime:102960	 Fitness:-50	 GlobIt:48478	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.01	 Temp:1.6022793633376036	 My:-2.149954627214762E-5	 Time:89818	 ResultTime:89818	 Fitness:-50	 GlobIt:42206	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.01	 Temp:1.6022793633376036	 My:-2.149954627214762E-5	 Time:93549	 ResultTime:93547	 Fitness:-49	 GlobIt:43879	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.01	 Temp:1.6022793633376036	 My:-2.149954627214762E-5	 Time:98746	 ResultTime:98744	 Fitness:-50	 GlobIt:46632	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.01	 Temp:1.6022793633376036	 My:-2.149954627214762E-5	 Time:81194	 ResultTime:81194	 Fitness:-50	 GlobIt:38337	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.001	 Temp:1.6022793633376036	 My:-4.177280167755584E-5	 Time:53871	 ResultTime:53869	 Fitness:-50	 GlobIt:25391	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.001	 Temp:1.6022793633376036	 My:-4.177280167755584E-5	 Time:54306	 ResultTime:54304	 Fitness:-50	 GlobIt:25706	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.001	 Temp:1.6022793633376036	 My:-4.177280167755584E-5	 Time:51808	 ResultTime:51808	 Fitness:-49	 GlobIt:24394	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.001	 Temp:1.6022793633376036	 My:-4.177280167755584E-5	 Time:51415	 ResultTime:51415	 Fitness:-50	 GlobIt:24233	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.001	 Temp:1.6022793633376036	 My:-4.177280167755584E-5	 Time:57814	 ResultTime:57814	 Fitness:-49	 GlobIt:27287	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.001	 Temp:1.6022793633376036	 My:-4.177280167755584E-5	 Time:54649	 ResultTime:54649	 Fitness:-50	 GlobIt:25925	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.001	 Temp:1.6022793633376036	 My:-4.177280167755584E-5	 Time:54993	 ResultTime:54991	 Fitness:-50	 GlobIt:25887	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.001	 Temp:1.6022793633376036	 My:-4.177280167755584E-5	 Time:58568	 ResultTime:58566	 Fitness:-50	 GlobIt:27698	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:0.001	 Temp:1.6022793633376036	 My:-4.177280167755584E-5	 Time:58268	 ResultTime:58268	 Fitness:-49	 GlobIt:27518	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:1.0E-4	 Temp:1.6022793633376036	 My:-5.615690530014489E-5	 Time:40554	 ResultTime:40552	 Fitness:-49	 GlobIt:19207	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:1.0E-4	 Temp:1.6022793633376036	 My:-5.615690530014489E-5	 Time:38847	 ResultTime:38847	 Fitness:-50	 GlobIt:18348	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:1.0E-4	 Temp:1.6022793633376036	 My:-5.615690530014489E-5	 Time:46647	 ResultTime:46647	 Fitness:-50	 GlobIt:21983	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:1.0E-4	 Temp:1.6022793633376036	 My:-5.615690530014489E-5	 Time:48078	 ResultTime:48076	 Fitness:-50	 GlobIt:22709	 Hard broken:0
Iter:10	 startProb:0.05	 endProb:1.0E-4	 Temp:1.6022793633376036	 My:-5.615690530014489E-5	 Time:37111	 ResultTime:37109	 Fitness:-49	 GlobIt:17405	 Hard broken:0
